Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Albania,ALB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,18.58981,18.58981,18.5915699
Albania,ALB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.57,7.65,7.69,6.74,..,..,..
Albania,ALB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,8140.00034332275,8949.99980926514,8899.99961853027,9220.00026702881,9010.00022888184,..,..
Albania,ALB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,4.21000003814697,14.1400003433228,19.2800006866455,14.8599996566772,..,..
Albania,ALB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,9.3100004196167,12.7399997711182,13.5,5.82000017166138,..,..
Albania,ALB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,7.88000011444092,15.7600002288818,20.5,8.93000030517578,..,..
Albania,ALB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.7999992370605,6.57000017166138,14.0900001525879,17.1900005340576,11.4700002670288,..,..
Albania,ALB,Urban land area (sq. km),AG.LND.TOTL.UR.K2,790.05473415509,..,..,827.69395654173,..,..,..
Albania,ALB,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..
Albania,ALB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.1,99.8,..,..,..,..,..
Albania,ALB,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,9,..,10.8,8.6,9.6,..
Albania,ALB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..
Albania,ALB,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,3.29590666833714,5.75066545437751,8.87808334170627,12.3770110106968,11.4656878120578,..,..
Albania,ALB,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,25.5318763205832,32.9051245290765,38.4822128372387,34.387339587401,40.26388406261,25.7412007732002,33.4866062691997
Albania,ALB,Trade (% of GDP),NE.TRD.GNFS.ZS,63.454073132628,70.8723467754672,76.5433902447878,71.801006339647,76.2791946200238,59.9517494831703,74.5356647297781
Algeria,DZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97.1,98.5,99.2,99.5,99.7,99.7,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.9730987548828,98.8896102905273,98.8589324951172,99.1866607666016,99.5,99.8041305541992,..
Algeria,DZA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.74774,95.39817,98.92068,..,..,..,..
Algeria,DZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,16.8032614811021,17.3028962019364,17.3713335628574,17.4059228102468,17.3649641165853,17.3649641165853,..
Algeria,DZA,Agricultural land (sq. km),AG.LND.AGRI.K2,400210,412110,413740,414564,413588.47,413588.47,..
Algeria,DZA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,11.9238476953908,10.3888088870603,..,..,..,..,..
Algeria,DZA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,48.7837837837838,49.7389033942559,..,..,..,..,..
Algeria,DZA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.0499261603667345,0.00435579870837805,0.0157855973982223,0.0281167336450923,..,..,..
Algeria,DZA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.0125864167147596,0.115716744684923,0.0273189484600289,..,..,..,..
Algeria,DZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..
Algeria,DZA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.828864822659494,0.757270403396611,0.809918470825642,0.941503089820516,0.965574253049015,..,..
Algeria,DZA,CO2 emissions (kt),EN.ATM.CO2E.KT,80050,94190.0024414063,114180.000305176,156270.004272461,171250,..,..
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.60116932065548,2.85799339804472,3.18437374165018,3.9518851802378,4.01003452306043,..,..
Algeria,DZA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..
Algeria,DZA,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10
Algeria,DZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.48903275,3.2351613,5.11717176,6.9784894,6.24337101,..,..
Algeria,DZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,61.58218002,100.71382904,229.28945923,291.55352783,248.20587158,..,..
Algeria,DZA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,71.96343231,69.29087067,69.48219299,70.4593811,64.99978638,..,..
Algeria,DZA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.51082778,2.24167132,3.55552292,4.91700029,4.05817795,..,..
Algeria,DZA,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,8.78806782,8.26943684,9.54484844,10.73311901,10.73094273,..,..
Algeria,DZA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,44.31665313,69.78548822,159.3153402,205.42679132,161.33328493,..,..
Algeria,DZA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,27.98437691,30.62975311,30.48966217,29.51379395,34.95557785,..,..
Algeria,DZA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.23339109,30.84839951,69.9095829,86.04850533,86.76178998,..,..
Algeria,DZA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,82.47088773,113.02119998,204.31613926,247.47621382,262.32367216,..,..
Algeria,DZA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,689.23675778168,895.842391939239,1020.07053479853,..,..,..,..
Algeria,DZA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.03213789,0.0799416,0.06454366,0.07822612,0.11078552,..,..
Algeria,DZA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.052187,0.07937499,0.02814942,0.02683079,0.04463453,..,..
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.566,2.555,2.843,3.041,2.988,2.942,..
Algeria,DZA,Fixed broadband subscriptions,IT.NET.BBND,..,135000,900000,2269348,3582739,3790459,4177035
Algeria,DZA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,0.409628515,2.51001608,5.738915009,8.38943479,8.723391642,9.455018179
Algeria,DZA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,5.723310126,7.804181791,8.15122423,8.26335704,10.85394464,11.01399196,11.53755846
Algeria,DZA,Fixed telephone subscriptions,IT.MLT.MAIN,1761327,2572000,2922731,3267592,4635217,4785763,5097059
Algeria,DZA,Forest area (% of land area),AG.LND.FRST.ZS,0.662960692602887,0.734127150738536,0.805293608874184,0.821247986241997,0.814110350369751,0.818308959706366,..
Algeria,DZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,96577871097.4267,124380937138.085,140977153155.65,165979279263.174,177355598970.499,168310463422.672,174201329643.303
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,54790392746.1939,103198223709.439,161207270185.25,165979279263.174,171767403748.19,145009181490.62,163044443983.759
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79999999969765,5.89999999966911,3.60000000003535,3.69999999958893,0.999999999741789,-5.10000000018678,3.50000000049758
Algeria,DZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3138.23104750589,3774.07249144514,3931.72134771045,4197.42136055142,4153.00481594021,3873.5100150745,3943.17198337712
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1780.37587355483,3131.32853176212,4495.92044814301,4197.42136055142,4022.15018374716,3337.25251157504,3690.62787797599
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.35458026894383,4.46524506524297,1.69217009969687,1.6466572591571,-0.840856657898996,-6.72994165075228,1.79841972865751
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,1.9,..,..,..
Algeria,DZA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..
Algeria,DZA,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..
Algeria,DZA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.491705679,5.843942092,12.5,38.2,57.9,62.9,..
Algeria,DZA,Land area (sq. km),AG.LND.TOTL.K2,2381740,2381740,2381740,2381741,2381741,2381741,..
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..
Algeria,DZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.279451045,41.45244865,91.42082361,109.3176407,106.3696091,104.842178,106.4528
Algeria,DZA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7480,7770,8730,12310,12610,..,..
Algeria,DZA,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..
Algeria,DZA,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..
Algeria,DZA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..
Algeria,DZA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..
Algeria,DZA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-2266.8193359375,-5192.0712890625,2490.390625,-5048.783203125,..,..,..
Algeria,DZA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,25.79451561,28.09361267,28.88244438,28.20833969,33.4437561,..,..
Algeria,DZA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,15.88482452,28.29415386,66.22439867,82.24240922,83.00936456,..,..
Algeria,DZA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,89.84882827,91.12824941,92.29597417,93.40956153,94.23913956,94.43732996,..
Algeria,DZA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,84.48083003,85.8122571,86.97813394,86.74252429,86.13850411,85.96546957,..
Algeria,DZA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,70.07851708,72.75314768,75.0568085,75.53437151,73.13974587,72.3814561,..
Algeria,DZA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,21.51471989,20.69066582,19.84678822,18.75313209,17.8390633,17.6125897,..
Algeria,DZA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,83.25195756,83.98020439,84.50756077,84.62598032,..
Algeria,DZA,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.22252638827076,0.357721665672995,0.381653748939851,0.419986891941651,0.424899264865491,0.424899264865491,..
Algeria,DZA,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0,0,0,..,..,..,..
Algeria,DZA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,1.0242,..,..,..,..,..
Algeria,DZA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,37.5360503002013,35.8588265111515,33.6358202624012,36.0891635653848,..,..,..
Algeria,DZA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,..,..,..
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,12.9210665311915,13.8372324435077,15.0546843904037,16.6026255583626,17.9303156808402,18.2436570559099,..
Algeria,DZA,Population growth (annual %),SP.POP.GROW,1.40229085828763,1.36408196251206,1.85870199052442,1.99994605069585,1.83944488568624,1.73245672803153,1.65770320084269
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..
Algeria,DZA,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,79,..,..,..,95.3,..,..
Algeria,DZA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,22.2,21.8,21.5,21.1,21,21,..
Algeria,DZA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,22.9,17.6,19,..
Algeria,DZA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,13,6.9,6.2,..
Algeria,DZA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,6.7,4.3,2.8,2.5,2.5,..
Algeria,DZA,Progression to secondary school (%),SE.SEC.PROG.ZS,93.25744,92.31375,98.57422,98.91984,..,..,..
Algeria,DZA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..
Algeria,DZA,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..
Algeria,DZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.42105263157895,6.16966580976864,7.7120822622108,31.6017316017316,25.7575757575758,25.7575757575758,8.10810810810811
Algeria,DZA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,168.719345092773,..,..,..,..,..
Algeria,DZA,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,311.4,320.6,426,..,..,..,..
Algeria,DZA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,7.495019,4.640436,4.640436172
Algeria,DZA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.58,0.81,0.65,0.93,..,..,..
Algeria,DZA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,162619.995117188,188020.004272461,209869.995117188,263140.014648438,282010.009765625,..,..
Algeria,DZA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..
Algeria,DZA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..
Algeria,DZA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..
Algeria,DZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,29.7700004577637,15.2700004577637,9.96000003814697,11.210000038147,..,..,..
Algeria,DZA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,7652.3558361744,..,..,9357.0997471495,..,..,..
Algeria,DZA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,14.1,..,..
Algeria,DZA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,92,..,..,..,98.8,..,..
Algeria,DZA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..
Algeria,DZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,0.066040001809597,..,..,..,..,..
Algeria,DZA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,17.1447385912785,18.9214997239705,18.9060512181797,18.5368862255053,18.0938174832176,..,..
Algeria,DZA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,..,7.10283543313467,9.51380816194025,8.72709654076335,7.67168327739781,7.19039100801503,6.23239103083067
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.8583436360347,71.2786009597481,69.8666612628678,59.6951285987184,51.8075701263808,45.3110891110652,52.9700519946416
American Samoa,ASM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..
American Samoa,ASM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.85,28,25.2,21.95,20.05,20.05,..
American Samoa,ASM,Agricultural land (sq. km),AG.LND.AGRI.K2,59.7,56,50.4,43.9,40.1,40.1,..
American Samoa,ASM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..
American Samoa,ASM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..,..,..,..
American Samoa,ASM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..
American Samoa,ASM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..
American Samoa,ASM,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..
American Samoa,ASM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..
American Samoa,ASM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..
American Samoa,ASM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..
